,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,minAccelX,minAccelY,minAccelZ,minGyroX,minGyroY,minGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,Latitude,Longitude
30,-0.4860698198160142,-0.2856175214034585,-0.46186849148291964,-0.47590765087763487,-0.4691669760696317,-0.37187644034253475,0.3649624298878793,0.3729809895994378,-0.37630176592219944,0.45569928994360687,0.3478428063103848,0.3948395910772888,-0.13683968080842657,-0.08902868484007148,-0.42601974020758115,-0.1914312992401604,-0.09463175773846164,0.11677285172642797,-0.5344896029665033,-0.4940105061974313,-0.14801136221958952,-0.5634229835154843,-0.5848249812597752,-0.5085301702400867,39.989522252842505,18.246785934384604
31,-0.3827194922868429,-0.7235743680256213,-1.393646421698003,-0.4431001715811645,-0.16398928375831975,-0.7248615958221674,0.02794347775799874,0.22073541764511398,-0.7377209365934412,0.3726893915901671,0.6365191091120279,0.550996844307156,-0.1097502813935719,-0.8477771656361106,-1.3689500547505307,-0.19346465740232588,0.21665649036228113,-0.04701039662529021,-0.23765222789044357,-0.5483257570037298,-0.5908391914942273,-0.39179688587246697,-0.5858716106711868,-0.7091565777176088,39.98952652368894,18.246791088064157
32,-0.4236235459671664,0.5003252180975227,-0.7482384146223977,1.055292532540525,0.026559895342005153,-0.1632286037784281,-0.21128017234168878,0.24016322337605728,-0.9763502608186841,0.6247286513664727,-0.2785662045227231,-1.0999972728590823,-0.46951618796726513,-0.5871742330874778,-1.2680479278536017,1.305655291294639,-0.4898792032724755,0.10171859085981251,-0.0964416869706177,0.14356296487616216,-0.003091151505945569,0.32800948924912937,0.061284152570938735,0.374053587731606,39.98953150403722,18.246797663425298
33,0.002947299556175086,-0.4162680373556874,0.07597151441342004,-0.6039203464250121,-0.14181962111532914,0.4938561381043826,-0.5841826719865256,0.08913952599604628,-1.5796808742522475,0.5531417010364423,-0.5798640953648125,0.08276278756467137,0.3297892358707635,-0.27347563273022263,-0.3056091330708871,0.3984156195466387,0.01700224147152508,-0.03493505373844409,0.351110419701733,-0.3715319606906957,1.3198495237745402,-0.6788133711027691,0.13282864008656373,0.03670727322237766,39.98953607594552,18.24680388335011
34,-0.44054334642341847,-0.45706091310833347,0.1345841230559935,-0.8553569255043377,-0.36669660912061847,-0.2706883260271571,-0.09444805871906112,0.2884272690597382,-0.5992927606472445,0.1436126391893317,-0.2100210064300911,0.4885579396936795,-0.4982869983802845,-0.42286947553226417,-0.6641188409591425,-0.8718592064622815,-0.22143123837656267,0.32836279289143167,-0.16304638722182693,-0.2881545607943246,1.0882396110485366,-0.5243590899861744,-0.12515211444058202,-0.36965903548336654,39.98954753436641,18.24681952200791
35,-0.5365675747859595,-0.6966057446113719,-0.19175328852164839,-0.7341299928743769,-0.5673867113678266,-0.9047056557993245,0.668119442813508,0.45264721184188605,-0.5991962277490951,0.5721567908825369,0.6470332552023647,0.6751502255048005,0.3345158690100444,-0.35685575985866863,-0.47520171018979024,-0.11868413867135516,0.05999456917505649,-0.22641247828437033,-0.7122787109855498,-0.629825162060936,0.16982329080854341,-0.6748883535102961,-0.8218025216419691,-0.9016151893141874,39.98958770695114,18.24687532384891
36,-0.6136660469680594,-0.5120179818306525,0.44830022249526785,-0.2828430706815266,-0.51733521919293,-0.47283419671437643,0.6249917988518736,0.34353381235942376,0.30348290284566504,0.5948364537587298,0.408859160828874,0.7667066092212292,0.015384061558632528,-0.09429554733049031,0.6105046847502754,0.4187217661334214,-0.09456463290792474,0.36156712380347505,-0.7115254651569873,-0.48857245561275686,0.1980549861949159,-0.38466427356985805,-0.5894350097843267,-0.6764799917434682,39.98959957384653,18.246890962575634
37,0.00887795126249024,-0.3737754584466852,0.6945114251944794,0.4015757148059773,-0.4408299392083544,-0.4073696309368993,-0.06606130868962327,0.055415787746140914,0.7202154241564928,0.36412218057261,0.04539749837371127,0.9542180130945331,-0.26143223577233454,0.37691071101669726,1.0658946581158242,0.7629966325037421,-0.21198826137729998,0.6128548827470239,0.0703849375728122,-0.27719299144725484,-0.18037750784612602,-0.015092857810249383,-0.2675074911781392,-0.8022440317597216,39.98961035149557,18.246907312163273
38,-0.5332533870677303,-0.678815518241472,-0.6394274054294958,-0.4353927961824115,-0.3110928054734671,-0.742005195325974,0.3992455374901941,0.27217633722194284,-0.6472696110274814,0.4218447882538953,0.3841824859014719,0.26738100699593137,-0.2275050982982821,-0.38639289409536165,-0.5482205661469178,-0.013270293108072071,-0.017532357584319362,-0.3362257344670098,-0.5177774271734413,-0.5980180588829141,-0.08298988310531394,-0.42174897359288205,-0.4371051728412881,-0.5881371553625659,39.98961949527185,18.246927926842233
39,-0.7219876560745803,-0.8085595258436339,-1.5236841831236074,-0.5520646049816399,-0.5245454597009085,-0.7314267972129672,0.5949203752301873,0.3080994497055768,-0.8006603861868306,0.4762625812594247,0.624534654684408,0.7501375818884264,-0.10401480165539177,-0.7825819488630512,-1.50119327246634,-0.08835892838463595,0.059961006759788035,-0.08391065854217013,-0.7485847295335444,-0.6509328000265489,-0.6984918660127503,-0.5826019085031419,-0.7648409802081618,-0.8622336589369952,39.98962863904137,18.246943565531268
